Project Name,Project ID,Project Type,Extension Type,Extension Version,Hub ID,Root Folder ID,Self Link,Web View Link
XXXX_N00001710,b.8a6d160c-11f1-4855-93c8-4653da141b64,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.ZYgD8aK2TV-M0Np74XbtTA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.8a6d160c-11f1-4855-93c8-4653da141b64,https://acc.autodesk.eu/docs/files/projects/8a6d160c-11f1-4855-93c8-4653da141b64
XXXX_N00001734,b.101a7c1f-2e25-47fd-bde4-a8790f9f701d,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.335dlgc3R5mFqRzqXm_saA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.101a7c1f-2e25-47fd-bde4-a8790f9f701d,https://acc.autodesk.eu/docs/files/projects/101a7c1f-2e25-47fd-bde4-a8790f9f701d
S070_N00000968,b.f870cfb2-9dd7-4c2d-908c-9cee2b793892,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.iAJ7WzuTTTS3kLtBCOhgrA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f870cfb2-9dd7-4c2d-908c-9cee2b793892,https://acc.autodesk.eu/docs/files/projects/f870cfb2-9dd7-4c2d-908c-9cee2b793892
S054_N00001753,b.d2a26535-9099-4067-8805-22abbc20d99a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.Q1aLtyHsQZO4LHIIxTs9Ug,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.d2a26535-9099-4067-8805-22abbc20d99a,https://acc.autodesk.eu/docs/files/projects/d2a26535-9099-4067-8805-22abbc20d99a
S082_N00001705,b.6ca272e1-92aa-400e-a35d-84f94c8011ab,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.mVpzEO4AR0aeuJ3OMgbs-w,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.6ca272e1-92aa-400e-a35d-84f94c8011ab,https://acc.autodesk.eu/docs/files/projects/6ca272e1-92aa-400e-a35d-84f94c8011ab
XXXX_N00000730,b.54b4de85-06f1-4cfa-8001-9c46cbed0feb,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.kViVcsCtReaK6AMLCvXJ0A,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.54b4de85-06f1-4cfa-8001-9c46cbed0feb,https://acc.autodesk.eu/docs/files/projects/54b4de85-06f1-4cfa-8001-9c46cbed0feb
S024_N00000810_Mig,b.48d4a726-6bdb-473c-98b2-6664f7db8fe5,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.KLD-VHDMRBqG52O4bvxuyA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.48d4a726-6bdb-473c-98b2-6664f7db8fe5,https://acc.autodesk.eu/docs/files/projects/48d4a726-6bdb-473c-98b2-6664f7db8fe5
S026_N00000766,b.8542e74c-fb6e-43de-9277-42fd7c8aab15,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.mfp2QsZ7RJGvZ4E6liCZXg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.8542e74c-fb6e-43de-9277-42fd7c8aab15,https://acc.autodesk.eu/docs/files/projects/8542e74c-fb6e-43de-9277-42fd7c8aab15
TR1272_N00000759,b.6c198908-072d-42ad-b8a2-0e3394b8ea1d,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.e3XDvefYSJ2qGJjcmYP_ag,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.6c198908-072d-42ad-b8a2-0e3394b8ea1d,https://acc.autodesk.eu/docs/files/projects/6c198908-072d-42ad-b8a2-0e3394b8ea1d
S185_N00000863,b.d5001c94-a665-4ed6-b12c-b4031efae8cf,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.J7jqceC7R_Co95Dj7EXGkw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.d5001c94-a665-4ed6-b12c-b4031efae8cf,https://acc.autodesk.eu/docs/files/projects/d5001c94-a665-4ed6-b12c-b4031efae8cf
SG_Intern_ACC_Autodesk_Austausch,b.725abd75-11c6-4e8e-b54e-e615c54168ff,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.NMmwj6FqR1S29eWffYo93Q,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.725abd75-11c6-4e8e-b54e-e615c54168ff,https://acc.autodesk.eu/docs/files/projects/725abd75-11c6-4e8e-b54e-e615c54168ff
S068_N00001473,b.b612c5e2-012d-4f22-895a-1ccdff4261cb,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.Q-mg0AHhS1eXIQ3W-jPq3Q,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.b612c5e2-012d-4f22-895a-1ccdff4261cb,https://acc.autodesk.eu/docs/files/projects/b612c5e2-012d-4f22-895a-1ccdff4261cb
TR1420_N00000736,b.5e9f12ed-f9bc-4b6e-820e-9d7b4aff604e,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.z8g9eXzKR5SjAvFu8KVYcw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.5e9f12ed-f9bc-4b6e-820e-9d7b4aff604e,https://acc.autodesk.eu/docs/files/projects/5e9f12ed-f9bc-4b6e-820e-9d7b4aff604e
TR1360_N00000722,b.64fc699d-814f-4f81-a2a1-9c4c32de2bb7,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.9vFJA5TyQT6NqaQsYmd50w,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.64fc699d-814f-4f81-a2a1-9c4c32de2bb7,https://acc.autodesk.eu/docs/files/projects/64fc699d-814f-4f81-a2a1-9c4c32de2bb7
S072_N00000949,b.73a2e1f9-0790-444e-bcd9-568be15cf53e,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.-Kn98XOAQAeumj4f87T6VQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.73a2e1f9-0790-444e-bcd9-568be15cf53e,https://acc.autodesk.eu/docs/files/projects/73a2e1f9-0790-444e-bcd9-568be15cf53e
S110_N00000843,b.7c92e2fc-3926-4e6f-8c27-58d1fa39e299,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.OZXAI7hETG6gMH7OKzAkDw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.7c92e2fc-3926-4e6f-8c27-58d1fa39e299,https://acc.autodesk.eu/docs/files/projects/7c92e2fc-3926-4e6f-8c27-58d1fa39e299
S071_N00000815,b.8974a243-dfbd-46da-9780-2e71ef093835,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.WWmcFqVbSe-B1D-EOB2Dqw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.8974a243-dfbd-46da-9780-2e71ef093835,https://acc.autodesk.eu/docs/files/projects/8974a243-dfbd-46da-9780-2e71ef093835
TR2110_N00001048,b.7455b7d3-54b9-438c-a1f8-5d3a2b153d01,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.vUQg3CSgRRCbXo__aQYORA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.7455b7d3-54b9-438c-a1f8-5d3a2b153d01,https://acc.autodesk.eu/docs/files/projects/7455b7d3-54b9-438c-a1f8-5d3a2b153d01
TR1670_N00000727,b.27483e97-71d2-4774-b09a-8850ba73f354,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.q80B1VcNTjeODR6jA7f-Pg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.27483e97-71d2-4774-b09a-8850ba73f354,https://acc.autodesk.eu/docs/files/projects/27483e97-71d2-4774-b09a-8850ba73f354
XXXX_N00000783,b.e9d68977-38d5-418f-850b-6f95c53756fd,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.JgouL9E1RKSi-CBbWiES6A,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.e9d68977-38d5-418f-850b-6f95c53756fd,https://acc.autodesk.eu/docs/files/projects/e9d68977-38d5-418f-850b-6f95c53756fd
TR1770_N00001373,b.e5cbc2a4-3e0b-4da3-a59a-9e369cc51b90,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.5c7C7RQdQ5-5BGGFNzVpqQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.e5cbc2a4-3e0b-4da3-a59a-9e369cc51b90,https://acc.autodesk.eu/docs/files/projects/e5cbc2a4-3e0b-4da3-a59a-9e369cc51b90
S065_N00001428,b.75c00a99-32b7-4e31-b858-49f71792edb2,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.rLIFgpVrSYyzIU9vNxWn0Q,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.75c00a99-32b7-4e31-b858-49f71792edb2,https://acc.autodesk.eu/docs/files/projects/75c00a99-32b7-4e31-b858-49f71792edb2
 S055_N00001552,b.104cd3ea-f559-4fa3-ba47-4bd0b72aa8f7,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.9nQGedDGSdeZkJWpkvOyKA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.104cd3ea-f559-4fa3-ba47-4bd0b72aa8f7,https://acc.autodesk.eu/docs/files/projects/104cd3ea-f559-4fa3-ba47-4bd0b72aa8f7
S061_N00001561,b.61fc0cc2-77ed-415f-a2c6-3febf754b4ba,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.rkVP2bFwQh-kxDeKsz7aqA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.61fc0cc2-77ed-415f-a2c6-3febf754b4ba,https://acc.autodesk.eu/docs/files/projects/61fc0cc2-77ed-415f-a2c6-3febf754b4ba
S016_N00001740,b.ac6c5dc2-eb8c-4cd2-8944-c767b648fd9a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.T9EovFtOSeG0rFPOqxaphA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.ac6c5dc2-eb8c-4cd2-8944-c767b648fd9a,https://acc.autodesk.eu/docs/files/projects/ac6c5dc2-eb8c-4cd2-8944-c767b648fd9a
S077_N00001742,b.66a00fc6-09ef-41e4-ad45-56028a539252,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.500N6t55R9eJgIKE9UFnYQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.66a00fc6-09ef-41e4-ad45-56028a539252,https://acc.autodesk.eu/docs/files/projects/66a00fc6-09ef-41e4-ad45-56028a539252
S171_N00000661,b.889b378e-6c3b-4d84-86b5-1c31a5a20370,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co._RvVfdSySxmrFJns6AWabw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.889b378e-6c3b-4d84-86b5-1c31a5a20370,https://acc.autodesk.eu/docs/files/projects/889b378e-6c3b-4d84-86b5-1c31a5a20370
TR2090_N00000662,b.8dc66695-9c40-4515-a554-d5884f4e065b,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.huRd3WPBQse8gtFrxE5C8A,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.8dc66695-9c40-4515-a554-d5884f4e065b,https://acc.autodesk.eu/docs/files/projects/8dc66695-9c40-4515-a554-d5884f4e065b
TR2090_N00000684,b.da03c520-641f-4c39-9b21-d7a1c36d6728,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.OWDjFuBgSp-vEOqGA76Ttw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.da03c520-641f-4c39-9b21-d7a1c36d6728,https://acc.autodesk.eu/docs/files/projects/da03c520-641f-4c39-9b21-d7a1c36d6728
TR2090_N00000890,b.8881d010-8c74-4488-9f62-25ae967ef03b,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.51wVoWW5SFS577NVj11XHA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.8881d010-8c74-4488-9f62-25ae967ef03b,https://acc.autodesk.eu/docs/files/projects/8881d010-8c74-4488-9f62-25ae967ef03b
TR2090_N00000914,b.c6039ae6-f629-481d-a633-5210de3bcd83,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.DV8WajYiQcC2AqBpnkAWlg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.c6039ae6-f629-481d-a633-5210de3bcd83,https://acc.autodesk.eu/docs/files/projects/c6039ae6-f629-481d-a633-5210de3bcd83
TR2090_N00000764,b.17f368dd-a2cd-4bb1-a4bd-3d6708946b3d,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.qQM5_5S7RkGZ19962rhVAA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.17f368dd-a2cd-4bb1-a4bd-3d6708946b3d,https://acc.autodesk.eu/docs/files/projects/17f368dd-a2cd-4bb1-a4bd-3d6708946b3d
TR1140_N00001608,b.9eb197bb-165c-4161-b3ef-9fec8d2a4c7f,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.G2dNfBMPQ9m2_-s71ASNUw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.9eb197bb-165c-4161-b3ef-9fec8d2a4c7f,https://acc.autodesk.eu/docs/files/projects/9eb197bb-165c-4161-b3ef-9fec8d2a4c7f
S152_N00001566,b.6cb7f1c1-1d42-4c48-aebc-504add589a38,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.xexjEd8kSrK2jylSauCPKw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.6cb7f1c1-1d42-4c48-aebc-504add589a38,https://acc.autodesk.eu/docs/files/projects/6cb7f1c1-1d42-4c48-aebc-504add589a38
S084_N00001704,b.16d964c1-b5d3-4b90-b874-ccf5d7907f93,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.vAUJuM0DRpmPr6wdrQaWgQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.16d964c1-b5d3-4b90-b874-ccf5d7907f93,https://acc.autodesk.eu/docs/files/projects/16d964c1-b5d3-4b90-b874-ccf5d7907f93
S102_N00001593,b.f0dfa0ea-6001-490e-b449-f363220dd864,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.EVpoAkoZQnST-cG2s0SDRw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f0dfa0ea-6001-490e-b449-f363220dd864,https://acc.autodesk.eu/docs/files/projects/f0dfa0ea-6001-490e-b449-f363220dd864
TR2120_N00000897,b.01ac2cb6-31e9-4d9f-89af-aa06ce6bb2bb,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.ohl03fcyQNuzBLFmbb3t_w,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.01ac2cb6-31e9-4d9f-89af-aa06ce6bb2bb,https://acc.autodesk.eu/docs/files/projects/01ac2cb6-31e9-4d9f-89af-aa06ce6bb2bb
TR1780_N00000838,b.f79fae9b-c403-479d-931f-fde3add338d8,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.XCkAk6ZnR2KCEGGYmmFPSw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.f79fae9b-c403-479d-931f-fde3add338d8,https://acc.autodesk.eu/docs/files/projects/f79fae9b-c403-479d-931f-fde3add338d8
S175_N00000938,b.df32983c-e782-436c-93af-b9c99f4746e2,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.mnVwnHyfRU-cjJ1aYt-GHQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.df32983c-e782-436c-93af-b9c99f4746e2,https://acc.autodesk.eu/docs/files/projects/df32983c-e782-436c-93af-b9c99f4746e2
Demo_Schulung,b.c5cba59b-e4af-413f-a4ac-7e57cf2c81cc,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.CRPWqPKYT5KnglVRhQHW-g,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.c5cba59b-e4af-413f-a4ac-7e57cf2c81cc,https://acc.autodesk.eu/docs/files/projects/c5cba59b-e4af-413f-a4ac-7e57cf2c81cc
S097_N00000990,b.774dea7a-9724-4ff1-bd2d-308310499f27,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.RA3keMlzTAOMp_qpX4YvRg,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.774dea7a-9724-4ff1-bd2d-308310499f27,https://acc.autodesk.eu/docs/files/projects/774dea7a-9724-4ff1-bd2d-308310499f27
TR1050_N00000677,b.3fc276a4-1df4-432d-b66d-75deade3ff25,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.nveIL8naT42lWgC2ObM2tw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.3fc276a4-1df4-432d-b66d-75deade3ff25,https://acc.autodesk.eu/docs/files/projects/3fc276a4-1df4-432d-b66d-75deade3ff25
TR1860_N00001364,b.486e8cf7-a963-48e5-9d73-77c9a56d2c73,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.mUv9Wn5JRYCQQieWBa79xA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.486e8cf7-a963-48e5-9d73-77c9a56d2c73,https://acc.autodesk.eu/docs/files/projects/486e8cf7-a963-48e5-9d73-77c9a56d2c73
S106_N00001489,b.a5f0b862-53d7-4d2f-acbc-b9c4acaeeb0a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.B6H0Y1LjSNGMQjpyFPmnZw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.a5f0b862-53d7-4d2f-acbc-b9c4acaeeb0a,https://acc.autodesk.eu/docs/files/projects/a5f0b862-53d7-4d2f-acbc-b9c4acaeeb0a
S084_N00000977,b.711fd825-daee-4ee1-b69f-f604ae83edde,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.THfKt_BUSsODVkJ1KFRvTA,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.711fd825-daee-4ee1-b69f-f604ae83edde,https://acc.autodesk.eu/docs/files/projects/711fd825-daee-4ee1-b69f-f604ae83edde
S096_N00000567,b.4fe99ef6-20e8-430e-9c93-01a7c7b22f67,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.BLU6eEZKQouHDJZr8Ay61A,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.4fe99ef6-20e8-430e-9c93-01a7c7b22f67,https://acc.autodesk.eu/docs/files/projects/4fe99ef6-20e8-430e-9c93-01a7c7b22f67
S088_N00000996,b.a29aad01-576e-44b6-bc32-e58ac3156de4,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.rp9euRGjSpWWLzP-Nx4jaQ,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.a29aad01-576e-44b6-bc32-e58ac3156de4,https://acc.autodesk.eu/docs/files/projects/a29aad01-576e-44b6-bc32-e58ac3156de4
überholt_04052026,b.57dfcd4d-6d34-453a-8d59-719281cd013a,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.sdZJ3x_BRmSkj830TLyRuw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.57dfcd4d-6d34-453a-8d59-719281cd013a,https://acc.autodesk.eu/docs/files/projects/57dfcd4d-6d34-453a-8d59-719281cd013a
Swissgrid_Vorlage,b.2d8b5cd7-4555-4bf2-abce-e01951407802,ACC,projects:autodesk.bim360:Project,1.0,b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe,urn:adsk.wipemea:fs.folder:co.c5y4tQFJSWaw6u6q5e1gWw,https://developer.api.autodesk.com/project/v1/hubs/b.dd3bce86-7eb9-4c5c-baa0-0eaafda2bbfe/projects/b.2d8b5cd7-4555-4bf2-abce-e01951407802,https://acc.autodesk.eu/docs/files/projects/2d8b5cd7-4555-4bf2-abce-e01951407802
